D1,D2,D3,D4,D7,D8,D9,D10,D11,D12,D13,D14,D15,D17,R1,SR2,R3,H1,H2,H3,H4,H5,T1,T2,M,θ,ZX_IN,ZX_OUT,JX_IN,JX_OUT,ZJ_U,ZJ_D,FL_ZKL,LS_YJL,FL_JXWYL
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3784.0,4344.9,4666.8,3010.1,3933.6,3797.6,3948.7,4682.6,4070.7,4091.3,3984.9,4006.6,4010.8,4156.0,405.4,4052.7,156.4,204.9,838.4,599.0,279.9,130.8,171.8,231.0,58.0,18.4,-2.35087941,15.61281251,-0.44542355,9.46617228,0.12133246,-0.12541715,-3.5487311000000004,5644409.18257883,-0.61965832
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08779166,15.91804527,-0.25172497,9.51906164,0.11839431,-0.13217956,-3.2313237999999997,5606011.21803854,-0.49859861
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08779166,15.91804527,-0.25172497,9.51906164,0.11839431,-0.13217956,-3.2313238,5606011.21803854,-0.49859861
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08779166,15.91804527,-0.25172497,9.51906164,0.11839431,-0.13217956,-3.2313237999999997,5606011.21803854,-0.49859861
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08779166,15.91804527,-0.25172497,9.51906164,0.11839431,-0.13217956,-3.2313238,5606011.21803854,-0.49859861
3782.1,4354.8,4671.3,3006.2,3924.4,3795.8,3958.7,4681.5,4063.6,4084.3,3991.0,4000.9,4010.7,4162.4,402.8,4050.4,154.0,197.8,848.1,596.2,276.6,141.3,157.1,229.8,58.0,20.6,-2.08779166,15.91804527,-0.25172497,9.51906164,0.11839431,-0.13217956,-3.2313237999999997,5606011.21803854,-0.49859861
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88217111,15.1833451,-0.38441228,9.45977788,0.11903327,-0.12701189999999998,-3.98193843,5652143.09555168,-0.60124797
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88217111,15.1833451,-0.38441228,9.45977788,0.11903327,-0.12701189999999998,-3.98193843,5652143.09555168,-0.60124797
3771.1,4352.8,4678.5,3001.3,3932.5,3798.1,3957.3,4680.3,4070.9,4094.8,3989.8,3999.8,4004.2,4145.1,399.9,4052.6,154.6,198.9,854.5,603.5,278.5,132.8,160.6,230.9,58.0,18.4,-2.88217111,15.1833451,-0.38441228,9.45977788,0.11903327,-0.12701189999999998,-3.98193843,5652143.09555168,-0.60124797
3779.2,4348.7,4677.7,2999.1,3937.7,3795.8,3947.6,4686.5,4070.4,4078.3,3985.1,3999.8,4005.5,4161.5,398.9,4049.3,161.1,200.9,857.6,598.7,268.1,138.6,161.9,230.9,58.0,18.7,-3.08626867,15.00229569,-0.34320700000000004,9.49872262,0.11374327,-0.12537531,-4.15129555,5626575.03211423,-0.55626079
3779.2,4348.7,4677.7,2999.1,3937.7,3795.8,3947.6,4686.5,4070.4,4078.3,3985.1,3999.8,4005.5,4161.5,398.9,4049.3,161.1,200.9,857.6,598.7,268.1,138.6,161.9,230.9,58.0,18.7,-3.08626867,15.00229569,-0.34320700000000004,9.49872262,0.11374327,-0.12537531,-4.15129555,5626575.03211423,-0.55626079
3779.2,4348.7,4677.7,2999.1,3937.7,3795.8,3947.6,4686.5,4070.4,4078.3,3985.1,3999.8,4005.5,4161.5,398.9,4049.3,161.1,200.9,857.6,598.7,268.1,138.6,161.9,230.9,58.0,18.7,-3.08626867,15.00229569,-0.34320700000000004,9.49872262,0.11374327,-0.12537531,-4.15129555,5626575.03211423,-0.55626079
3779.2,4348.7,4677.7,2999.1,3937.7,3795.8,3947.6,4686.5,4070.4,4078.3,3985.1,3999.8,4005.5,4161.5,398.9,4049.3,161.1,200.9,857.6,598.7,268.1,138.6,161.9,230.9,58.0,18.7,-3.08626867,15.00229569,-0.34320700000000004,9.49872262,0.11374327,-0.12537531,-4.15129555,5626575.03211423,-0.55626079
3785.6,4341.2,4672.9,3005.1,3924.1,3797.4,3948.2,4686.5,4075.2,4098.7,3984.6,3998.0,4007.3,4157.8,402.9,4054.9,158.1,186.4,850.6,600.8,276.1,134.5,168.0,233.0,58.0,21.4,-2.17967702,15.83606401,-0.20791519,9.61119316,0.10880592,-0.12337851,-3.26124583,5633583.07045397,-0.4835482
3774.9,4351.3,4678.4,3000.6,3924.0,3793.2,3944.2,4681.5,4070.5,4086.6,3987.9,3995.4,4009.6,4163.9,400.5,4059.8,150.9,204.3,844.5,595.7,273.3,137.7,171.0,228.3,58.0,21.0,-2.07361575,15.92816776,-0.08700954,9.59617575,0.11112418,-0.13528468,-3.23347127,5555406.77424361,-0.38801758
3785.7,4355.3,4671.8,3000.0,3925.1,3791.6,3955.3,4685.0,4076.5,4087.8,3990.1,3994.1,4009.6,4148.1,401.8,4065.2,154.0,193.1,852.9,596.3,274.5,134.7,167.1,235.8,58.0,29.5,-2.01411494,15.85916957,-0.03503808,9.64627801,0.11164145,-0.12897975,-3.22511343,5591374.66586548,-0.40644317
3775.6,4334.0,4662.2,2990.8,3930.5,3799.9,3945.5,4688.0,4072.4,4080.3,3980.9,4000.4,4006.9,4151.2,403.9,4056.5,160.0,211.2,849.7,607.4,282.1,138.0,168.1,230.2,58.0,19.0,-2.58099713,15.51604,-0.38250303,9.5280636,0.11327132,-0.11988623,-3.59588742,5628826.71665417,-0.61768992
3775.6,4334.0,4662.2,2990.8,3930.5,3799.9,3945.5,4688.0,4072.4,4080.3,3980.9,4000.4,4006.9,4151.2,403.9,4056.5,160.0,211.2,849.7,607.4,282.1,138.0,168.1,230.2,58.0,19.0,-2.58099713,15.51604,-0.38250303,9.5280636,0.11327132,-0.11988623,-3.59588742,5628826.71665417,-0.61768992
3775.6,4334.0,4662.2,2990.8,3930.5,3799.9,3945.5,4688.0,4072.4,4080.3,3980.9,4000.4,4006.9,4151.2,403.9,4056.5,160.0,211.2,849.7,607.4,282.1,138.0,168.1,230.2,58.0,19.0,-2.58099713,15.51604,-0.38250303,9.5280636,0.11327132,-0.11988623,-3.59588742,5628826.71665417,-0.61768992
3775.6,4334.0,4662.2,2990.8,3930.5,3799.9,3945.5,4688.0,4072.4,4080.3,3980.9,4000.4,4006.9,4151.2,403.9,4056.5,160.0,211.2,849.7,607.4,282.1,138.0,168.1,230.2,58.0,19.0,-2.58099713,15.51604,-0.38250303,9.5280636,0.11327132,-0.11988623,-3.59588742,5628826.71665417,-0.61768992
3775.6,4334.0,4662.2,2990.8,3930.5,3799.9,3945.5,4688.0,4072.4,4080.3,3980.9,4000.4,4006.9,4151.2,403.9,4056.5,160.0,211.2,849.7,607.4,282.1,138.0,168.1,230.2,58.0,19.0,-2.58099713,15.51604,-0.38250303,9.5280636,0.11327132,-0.11988623,-3.59588742,5628826.71665417,-0.61768992
3774.8,4344.7,4676.5,2995.4,3927.4,3794.1,3944.9,4682.8,4072.8,4084.8,3988.3,4002.6,4003.1,4148.8,403.8,4058.2,147.9,201.7,859.2,600.2,282.6,142.0,163.9,232.2,58.0,24.7,-2.46411338,15.57985168,-0.30790965,9.54133174,0.11135448,-0.12678871,-3.56066278,5670903.87453778,-0.50135481
3780.0,4348.6,4662.2,2999.4,3928.6,3798.4,3948.2,4681.1,4069.7,4077.8,3985.1,4005.4,4009.7,4158.6,395.4,4061.3,148.0,208.6,849.2,607.4,278.7,130.4,161.5,223.5,58.0,18.7,-2.24435475,15.80668132,-0.41286281,9.45701047,0.12160319,-0.1324035,-3.3975275000000003,5623396.31727717,-0.58882811
3780.0,4348.6,4662.2,2999.4,3928.6,3798.4,3948.2,4681.1,4069.7,4077.8,3985.1,4005.4,4009.7,4158.6,395.4,4061.3,148.0,208.6,849.2,607.4,278.7,130.4,161.5,223.5,58.0,18.7,-2.24435475,15.80668132,-0.41286281,9.45701047,0.12160319,-0.1324035,-3.3975275000000003,5623396.31727717,-0.58882811
3780.0,4348.6,4662.2,2999.4,3928.6,3798.4,3948.2,4681.1,4069.7,4077.8,3985.1,4005.4,4009.7,4158.6,395.4,4061.3,148.0,208.6,849.2,607.4,278.7,130.4,161.5,223.5,58.0,18.7,-2.24435475,15.80668132,-0.41286281,9.45701047,0.12160319,-0.1324035,-3.3975275000000003,5623396.31727717,-0.58882811
3780.0,4348.6,4662.2,2999.4,3928.6,3798.4,3948.2,4681.1,4069.7,4077.8,3985.1,4005.4,4009.7,4158.6,395.4,4061.3,148.0,208.6,849.2,607.4,278.7,130.4,161.5,223.5,58.0,18.7,-2.24435475,15.80668132,-0.41286281,9.45701047,0.12160319,-0.1324035,-3.3975275000000003,5623396.31727717,-0.58882811
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.7340077,16.16269748,-0.10492381,9.60592706,0.11264629,-0.13002732,-2.93221512,5562307.672416098,-0.43139351
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.7340077,16.16269748,-0.10492381,9.60592706,0.11264629,-0.13002732,-2.93221512,5562307.672416098,-0.43139351
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.7340077,16.16269748,-0.10492381,9.60592706,0.11264629,-0.13002732,-2.93221512,5562307.672416098,-0.43139351
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.7340077,16.16269748,-0.10492381,9.60592706,0.11264629,-0.13002732,-2.93221512,5562307.672416098,-0.43139351
3775.4,4356.1,4666.2,2999.1,3921.1,3791.8,3947.7,4687.0,4067.3,4088.1,3991.9,3998.3,4012.6,4168.2,401.3,4052.7,147.6,201.5,850.5,593.1,268.9,133.7,160.7,237.3,58.0,20.6,-1.7340077,16.16269748,-0.10492381,9.60592706,0.11264629,-0.13002732,-2.93221512,5562307.672416098,-0.43139351
3773.6,4350.0,4671.1,3004.2,3929.6,3796.9,3951.5,4683.0,4065.6,4087.5,3993.9,4003.8,4015.0,4157.4,403.8,4060.7,153.4,201.8,850.3,607.6,280.9,138.2,163.6,227.3,58.0,21.3,-2.05380857,15.93348832,-0.14052072,9.61939313,0.11155698,-0.13269004,-3.17679927,5567784.14206502,-0.42769086
3773.6,4350.0,4671.1,3004.2,3929.6,3796.9,3951.5,4683.0,4065.6,4087.5,3993.9,4003.8,4015.0,4157.4,403.8,4060.7,153.4,201.8,850.3,607.6,280.9,138.2,163.6,227.3,58.0,21.3,-2.05380857,15.93348832,-0.14052072,9.61939313,0.11155698,-0.13269004,-3.17679927,5567784.14206502,-0.42769086
3773.6,4350.0,4671.1,3004.2,3929.6,3796.9,3951.5,4683.0,4065.6,4087.5,3993.9,4003.8,4015.0,4157.4,403.8,4060.7,153.4,201.8,850.3,607.6,280.9,138.2,163.6,227.3,58.0,21.3,-2.05380857,15.93348832,-0.14052072,9.61939313,0.11155698,-0.13269004,-3.17679927,5567784.14206502,-0.42769086
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3782.7,4344.8,4681.4,3000.5,3928.9,3797.2,3949.2,4687.7,4077.2,4088.0,3988.4,3999.0,4011.7,4159.1,400.6,4059.9,150.4,199.5,859.4,602.5,275.6,131.6,169.7,242.1,58.0,21.6,-2.17186329,15.81753638,-0.1541128,9.67469661,0.10301556,-0.11858113,-3.20150216,5609218.99464597,-0.42988812
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3768.4,4359.5,4674.9,2997.0,3926.2,3797.2,3954.0,4688.8,4067.7,4079.9,3984.9,4004.6,4008.1,4159.1,383.6,4057.7,147.6,190.2,843.2,602.5,280.5,142.9,159.4,240.0,58.0,29.6,-2.15877168,15.82416251,-0.42613717,9.47305814,0.12281426,-0.12449181,-3.32280935,5667647.34915425,-0.58355848
3777.3,4350.5,4677.9,2995.6,3929.7,3792.0,3957.3,4690.0,4074.2,4080.9,3988.5,3996.0,4016.0,4152.8,401.4,4057.8,152.0,199.1,851.0,590.4,278.4,143.2,164.3,237.8,58.0,17.6,-2.05470294,15.94895162,-0.11959382,9.69038063,0.10552348,-0.12067229,-3.0851324,5547816.29516966,-0.39951292
3777.3,4350.5,4677.9,2995.6,3929.7,3792.0,3957.3,4690.0,4074.2,4080.9,3988.5,3996.0,4016.0,4152.8,401.4,4057.8,152.0,199.1,851.0,590.4,278.4,143.2,164.3,237.8,58.0,17.6,-2.05470294,15.94895162,-0.11959382,9.69038063,0.10552348,-0.12067229,-3.0851324,5547816.29516966,-0.39951292
3777.3,4350.5,4677.9,2995.6,3929.7,3792.0,3957.3,4690.0,4074.2,4080.9,3988.5,3996.0,4016.0,4152.8,401.4,4057.8,152.0,199.1,851.0,590.4,278.4,143.2,164.3,237.8,58.0,17.6,-2.05470294,15.94895162,-0.11959382,9.69038063,0.10552348,-0.12067229,-3.0851324,5547816.29516966,-0.39951292
3770.8,4347.3,4678.8,3001.5,3926.1,3791.7,3946.5,4686.1,4077.4,4085.9,3982.9,4005.6,4009.9,4157.3,401.5,4050.5,155.8,204.0,853.4,598.4,282.6,141.2,166.4,234.7,58.0,16.1,-1.99705079,15.93657055,-0.3775535999999999,9.53372749,0.11299831,-0.12220304,-3.18152246,5608207.18969152,-0.53602269
3784.4,4343.7,4677.8,3001.9,3924.8,3795.0,3951.9,4685.0,4075.1,4088.2,3989.5,3994.4,4011.4,4155.1,402.6,4051.8,152.4,205.6,840.3,605.1,277.6,137.4,160.9,233.2,58.0,21.1,-1.99009138,15.95172285,-0.10631055,9.64670397,0.10780393,-0.12592132,-3.14274995,5547152.96360918,-0.39933773
3784.4,4343.7,4677.8,3001.9,3924.8,3795.0,3951.9,4685.0,4075.1,4088.2,3989.5,3994.4,4011.4,4155.1,402.6,4051.8,152.4,205.6,840.3,605.1,277.6,137.4,160.9,233.2,58.0,21.1,-1.99009138,15.95172285,-0.10631055,9.64670397,0.10780393,-0.12592132,-3.14274995,5547152.96360918,-0.39933773
3784.4,4343.7,4677.8,3001.9,3924.8,3795.0,3951.9,4685.0,4075.1,4088.2,3989.5,3994.4,4011.4,4155.1,402.6,4051.8,152.4,205.6,840.3,605.1,277.6,137.4,160.9,233.2,58.0,21.1,-1.99009138,15.95172285,-0.10631055,9.64670397,0.10780393,-0.12592132,-3.14274995,5547152.96360918,-0.39933773
3784.4,4343.7,4677.8,3001.9,3924.8,3795.0,3951.9,4685.0,4075.1,4088.2,3989.5,3994.4,4011.4,4155.1,402.6,4051.8,152.4,205.6,840.3,605.1,277.6,137.4,160.9,233.2,58.0,21.1,-1.99009138,15.95172285,-0.10631055,9.64670397,0.10780393,-0.12592132,-3.14274995,5547152.96360918,-0.39933773
3777.3,4354.5,4673.1,3010.3,3917.8,3801.7,3951.7,4686.0,4079.1,4091.0,3991.7,3999.3,4009.3,4162.9,407.8,4054.7,141.3,193.4,848.2,603.0,282.2,139.7,163.5,236.5,58.0,24.9,-1.75320613,16.15471242,-0.19206766,9.60813259,0.11475046,-0.12984811,-2.95059148,5617144.6885182,-0.44312645
3773.3,4354.1,4667.0,3004.0,3920.3,3796.9,3951.0,4691.1,4076.8,4086.7,3989.4,4001.9,4014.7,4155.8,398.1,4055.2,152.0,200.1,857.2,601.3,281.3,137.6,170.9,230.4,58.0,24.4,-1.53534298,16.33566742,-0.18403426,9.64921438,0.11159329999999999,-0.13182159,-2.77730708,5552276.27248181,-0.40169540000000004
3773.3,4354.1,4667.0,3004.0,3920.3,3796.9,3951.0,4691.1,4076.8,4086.7,3989.4,4001.9,4014.7,4155.8,398.1,4055.2,152.0,200.1,857.2,601.3,281.3,137.6,170.9,230.4,58.0,24.4,-1.53534298,16.33566742,-0.18403426,9.64921438,0.1115933,-0.13182159,-2.77730708,5552276.27248181,-0.4016954
3773.3,4354.1,4667.0,3004.0,3920.3,3796.9,3951.0,4691.1,4076.8,4086.7,3989.4,4001.9,4014.7,4155.8,398.1,4055.2,152.0,200.1,857.2,601.3,281.3,137.6,170.9,230.4,58.0,24.4,-1.53534298,16.33566742,-0.18403426,9.64921438,0.11159329999999999,-0.13182159,-2.77730708,5552276.27248181,-0.40169540000000004
3774.4,4343.2,4676.6,2996.8,3924.3,3787.6,3954.5,4686.6,4074.4,4081.9,3987.4,4002.6,4005.7,4157.3,406.4,4062.9,146.4,200.5,847.0,603.7,274.1,138.3,161.1,235.7,58.0,20.1,-2.13015692,15.83450083,-0.46634002,9.53070509,0.1140609,-0.11899873,-3.27224303,5665998.46198029,-0.56649092
3774.4,4343.2,4676.6,2996.8,3924.3,3787.6,3954.5,4686.6,4074.4,4081.9,3987.4,4002.6,4005.7,4157.3,406.4,4062.9,146.4,200.5,847.0,603.7,274.1,138.3,161.1,235.7,58.0,20.1,-2.13015692,15.83450083,-0.46634002,9.53070509,0.11406089999999999,-0.11899873,-3.27224303,5665998.46198029,-0.56649092
3776.4,4353.2,4669.3,3006.6,3924.0,3804.7,3955.4,4681.3,4072.0,4077.9,3989.7,4000.3,4005.4,4158.8,390.5,4054.4,153.2,205.0,855.4,594.1,271.4,142.5,156.7,226.4,58.0,22.9,-2.21979516,15.75749063,-0.34615173,9.47248411,0.12013888,-0.1328051,-3.4304809,5629843.74469178,-0.55851985
3776.4,4353.2,4669.3,3006.6,3924.0,3804.7,3955.4,4681.3,4072.0,4077.9,3989.7,4000.3,4005.4,4158.8,390.5,4054.4,153.2,205.0,855.4,594.1,271.4,142.5,156.7,226.4,58.0,22.9,-2.21979516,15.75749063,-0.34615173,9.47248411,0.12013888,-0.1328051,-3.4304809,5629843.74469178,-0.55851985
3778.9,4352.0,4674.9,2999.9,3935.9,3804.5,3955.2,4687.4,4071.9,4085.2,3986.0,4005.7,4015.5,4161.6,399.0,4063.5,152.0,198.9,846.7,600.0,291.5,138.0,162.0,231.9,58.0,22.6,-2.41114698,15.65491113,-0.25848293,9.57276002,0.11366018,-0.12601349,-3.46736607,5610175.7563395,-0.50080959
3776.4,4343.3,4680.8,2992.2,3929.0,3796.2,3949.6,4690.7,4076.0,4087.7,3993.7,3998.8,4011.3,4152.4,399.8,4051.9,148.6,199.7,852.6,588.6,274.4,137.1,168.9,236.6,58.0,26.3,-2.17250785,15.76932919,-0.11854660000000004,9.64202588,0.10521642,-0.12129187,-3.30079545,5588685.98336837,-0.45080217
3781.4,4346.8,4680.6,2994.1,3924.6,3794.8,3951.3,4684.5,4068.5,4090.1,3988.1,3997.4,4008.3,4155.7,394.2,4056.1,140.1,198.9,848.6,604.3,279.0,126.6,166.1,237.8,58.0,21.1,-2.13577467,15.82983091,-0.14929007,9.61493778,0.10759967,-0.12410722,-3.24696176,5618167.475339799,-0.43439335
3781.4,4346.8,4680.6,2994.1,3924.6,3794.8,3951.3,4684.5,4068.5,4090.1,3988.1,3997.4,4008.3,4155.7,394.2,4056.1,140.1,198.9,848.6,604.3,279.0,126.6,166.1,237.8,58.0,21.1,-2.13577467,15.82983091,-0.14929007,9.61493778,0.10759967,-0.12410722,-3.24696176,5618167.475339799,-0.43439335
3782.2,4350.5,4669.4,3006.5,3921.4,3794.3,3953.6,4682.4,4075.9,4082.6,3989.2,3997.5,4000.8,4158.0,398.0,4057.4,155.5,201.2,836.0,597.3,278.1,135.4,156.9,222.1,58.0,23.0,-2.18765631,15.67658597,-0.36670666,9.42984933,0.12564766,-0.13737912,-3.58288136,5657046.90100666,-0.57813732
