,GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
2535,0,1,2,1,0,2,2,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,1
2536,1,1,1,0,0,2,2,2,1,0,2,0,0,0,1,0,2,1,0,0,0,0,1,2,0,0,1
2537,0,0,2,2,0,2,1,2,3,1,3,0,1,0,1,0,1,2,1,1,0,0,1,1,0,0,2
2538,0,0,1,0,0,2,1,2,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2
2539,0,0,1,0,0,2,0,2,3,1,3,0,1,0,1,0,1,3,0,1,0,0,1,0,0,0,2
2540,0,0,1,0,1,0,1,0,1,0,3,1,0,0,2,0,2,2,0,2,0,0,1,3,1,1,1
2541,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,3,0,0,0,0,1,1,1,0,2
2542,0,0,1,2,0,3,0,3,0,0,2,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1
2543,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2544,0,2,1,2,0,2,1,2,1,2,0,0,2,1,1,0,2,2,1,1,0,0,1,1,0,0,2
2545,0,0,1,3,0,2,0,2,0,2,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2546,0,0,0,2,0,2,0,2,0,1,3,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,2
2547,0,0,0,2,0,2,0,2,3,2,2,0,2,0,1,0,1,0,1,1,0,0,1,0,0,0,2
2548,0,2,0,2,0,2,0,2,0,1,3,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,2
2549,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,3,1,0,0,1
2550,0,0,1,0,0,2,2,2,1,2,3,0,2,0,1,0,0,1,0,0,0,0,1,3,0,0,2
2551,0,0,1,0,0,3,1,3,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
2552,0,2,2,0,1,2,0,2,3,1,3,1,1,1,1,0,1,2,1,1,0,0,1,1,1,0,2
2553,0,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2554,0,2,0,3,0,2,1,2,1,1,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
2555,0,0,0,1,0,2,2,2,1,2,2,0,1,0,1,0,2,0,0,1,0,0,1,2,0,0,1
2556,1,1,1,2,0,3,2,1,1,0,2,0,0,0,1,0,0,2,1,0,2,0,1,2,0,0,1
2557,0,1,0,0,0,2,1,2,1,1,2,0,1,0,1,0,1,3,0,1,0,1,1,1,0,0,2
2558,0,2,0,0,0,2,0,2,0,1,3,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,2
2559,0,2,0,2,0,2,0,2,0,1,3,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,2
2560,0,2,0,2,1,2,1,2,0,2,2,0,2,1,1,0,1,3,1,0,0,1,1,2,1,0,2
2561,0,0,2,0,1,2,1,2,1,1,2,0,1,0,1,0,2,1,1,1,0,0,1,1,1,0,2
2562,0,0,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,2
2563,0,2,0,2,0,2,0,2,3,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,2
2564,0,2,0,2,0,2,0,2,0,2,3,0,2,1,1,0,0,3,1,0,0,0,1,0,0,0,2
2565,0,0,1,0,0,2,2,2,1,1,3,0,1,0,1,0,1,1,0,1,0,0,1,2,0,0,1
2566,0,0,1,2,0,2,2,2,1,1,3,0,1,0,1,0,2,3,1,1,0,0,1,3,0,0,2
2567,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,2
2568,0,0,1,1,1,2,1,2,0,1,2,0,1,0,1,0,1,1,0,1,0,0,1,2,1,0,2
2569,0,0,0,0,0,2,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2570,0,2,0,2,0,2,1,2,1,2,3,0,2,1,1,0,0,3,1,0,0,1,1,1,0,0,2
2571,0,0,1,0,0,3,1,3,1,1,2,0,1,0,1,0,1,3,0,1,0,1,1,1,0,0,2
2572,0,2,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
2573,0,1,2,1,1,0,1,0,1,0,1,1,1,0,2,0,2,3,0,2,1,0,1,2,1,1,2
2574,0,2,0,0,0,2,0,2,0,1,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,0,2
2575,0,1,1,0,1,3,1,3,1,0,3,0,0,0,1,0,1,2,0,1,0,0,1,2,1,0,1
2576,0,0,2,2,1,2,1,2,1,1,2,0,1,0,1,0,2,2,1,1,0,0,1,2,1,0,2
2577,0,2,0,0,0,2,0,2,3,2,2,0,2,0,1,0,1,1,0,1,0,1,1,1,0,0,2
2578,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,1
2579,0,0,1,0,1,0,0,0,3,0,1,1,0,0,2,0,2,2,0,2,0,0,1,2,1,0,1
2580,0,0,2,1,1,2,1,2,2,1,2,1,1,0,1,0,3,1,0,1,0,0,1,2,1,0,2
2581,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1
2582,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2583,0,0,1,0,0,2,0,2,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,2
2584,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,2,2,0,1,0,1,1,3,1,0,2
2585,0,0,0,1,1,2,0,2,0,1,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
2586,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,0,1,0,1,0,0,1,2,1,0,2
2587,0,0,2,0,1,2,1,2,2,0,2,1,0,0,1,0,3,3,1,0,0,0,1,3,1,0,1
2588,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1
2589,0,0,0,2,1,2,1,2,0,1,3,0,1,0,1,0,1,0,1,1,0,1,1,2,1,0,2
2590,0,1,2,1,0,2,0,2,3,1,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2
2591,0,2,1,2,0,0,0,0,0,1,1,0,1,1,1,0,0,2,1,0,2,0,3,0,0,1,2
2592,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,2,2,0,0,0,0,1,1,0,0,2
2593,0,0,0,2,0,2,0,2,0,1,3,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2
2594,0,2,2,0,1,2,0,2,3,1,2,1,1,0,1,0,1,2,1,1,0,0,1,0,1,0,0
2595,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2596,0,2,0,2,0,2,0,2,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,2
2597,0,2,0,0,0,2,2,2,1,1,2,0,1,1,1,0,0,0,0,1,0,1,1,2,0,0,2
2598,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,0,1,0,1,0,1,1,2,0,0,2
2599,0,0,0,2,0,3,0,3,0,0,2,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
2600,0,0,2,1,1,2,1,2,0,0,2,0,1,0,1,0,2,0,0,1,0,0,1,1,1,0,1
2601,0,2,1,2,0,2,0,2,3,1,2,0,1,1,1,0,0,2,1,1,0,0,1,0,0,0,2
2602,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,3,1,3,1,1,1,2,1,0,2
2603,0,0,2,2,1,0,1,0,2,0,3,1,0,0,2,0,3,2,1,2,2,1,1,2,1,0,1
2604,0,0,0,0,0,2,0,2,0,2,3,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,2
2605,0,1,1,0,1,2,1,2,1,1,3,0,1,0,1,0,2,3,0,1,0,0,1,3,1,0,2
2606,0,1,0,2,1,2,0,2,0,1,2,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,2
2607,0,0,1,0,0,3,0,3,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,2
2608,0,2,0,0,0,2,0,2,3,1,2,0,1,0,1,0,0,3,0,1,0,0,1,0,0,0,2
2609,0,0,1,2,1,2,1,2,1,1,2,1,1,0,1,0,2,2,1,1,0,0,1,2,1,0,2
2610,0,2,0,2,1,2,1,2,1,1,2,0,1,1,1,0,2,0,1,1,0,1,1,2,1,0,2
2611,0,2,2,2,1,1,0,1,2,0,3,1,0,0,2,0,3,2,1,2,2,0,1,2,1,0,1
2612,0,0,0,1,0,2,0,2,0,2,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
2613,0,0,1,2,0,1,0,1,3,0,2,0,0,0,0,0,1,2,1,2,1,0,1,0,1,0,1
2614,0,2,2,2,1,2,1,2,1,2,3,1,2,1,1,0,2,2,1,0,0,0,1,2,1,0,2
2615,0,0,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,2
2616,0,0,1,2,0,2,2,2,1,1,3,0,1,0,1,0,0,2,1,0,0,0,1,2,0,0,2
2617,0,0,0,3,0,2,0,2,0,0,2,0,0,0,1,0,0,3,0,0,0,1,1,1,0,0,1
2618,0,0,1,0,0,2,1,2,1,1,3,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2
2619,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,2,1,1,0,0,2,1
2620,1,1,1,1,0,3,1,3,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
2621,0,0,1,0,0,2,0,2,0,1,3,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1
2622,0,0,2,0,1,2,2,2,2,1,3,1,1,0,1,0,3,2,1,1,0,0,1,3,1,0,2
2623,0,0,1,2,0,2,0,2,1,2,3,0,1,0,1,0,1,2,1,1,0,0,1,0,0,0,2
2624,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0
2625,0,0,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,2
2626,0,0,2,1,1,3,2,3,1,0,2,1,1,0,1,0,2,2,1,1,0,0,1,3,1,0,2
2627,0,0,2,1,0,2,2,2,2,1,2,0,1,0,1,0,1,2,0,1,0,0,1,3,1,0,0
2628,0,0,2,0,1,1,0,0,3,0,3,1,0,0,2,0,2,1,1,2,1,0,1,2,1,0,1
2629,0,2,1,0,1,1,1,1,0,0,2,0,0,0,0,0,1,2,0,3,1,0,1,1,1,0,0
2630,0,2,0,0,0,2,1,2,1,2,1,0,2,1,1,0,1,0,0,1,0,1,1,2,0,0,2
2631,0,0,3,0,1,2,2,2,2,1,1,1,1,0,1,0,3,2,1,0,0,0,1,3,1,0,2
2632,0,0,2,2,1,2,1,2,2,2,3,1,1,0,1,0,3,2,1,1,0,0,1,2,1,0,2
2633,1,1,0,1,0,2,1,2,1,0,3,0,0,0,1,0,2,3,0,0,0,0,1,1,0,0,1
2634,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,3,1,1,0,1,1,1,0,0,2
2635,0,0,1,0,0,2,2,2,1,1,2,0,1,0,1,0,2,3,1,1,0,0,1,2,0,0,2
2636,0,2,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,1,3,0,0,0,1
2637,1,1,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,1
2638,0,0,2,1,1,3,1,0,2,0,2,1,0,0,1,0,3,2,0,1,0,0,1,2,1,0,1
2639,0,1,0,1,0,2,1,2,1,2,3,0,1,0,1,0,1,0,0,1,0,1,1,2,0,0,0
2640,0,2,0,2,0,2,0,2,0,1,3,0,1,1,1,0,0,3,1,1,0,1,1,0,0,0,2
2641,0,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
2642,0,0,0,0,0,2,0,2,3,0,3,0,0,0,1,0,0,3,1,0,0,0,1,0,0,0,1
2643,0,1,0,0,0,2,0,2,3,1,2,0,1,0,1,0,2,3,0,1,0,1,1,0,0,0,2
2644,0,2,2,2,0,2,1,2,2,2,2,0,1,1,1,0,3,2,1,0,0,0,1,2,1,0,2
2645,0,0,1,0,1,3,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,3,1,0,1
2646,0,2,1,2,1,2,0,2,1,2,3,0,1,0,1,0,2,2,1,1,0,0,1,1,1,0,2
2647,0,0,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,3,0,2,1,0,1,2,0,0,1
2648,0,0,1,2,0,2,2,2,1,1,2,0,1,0,1,0,0,2,1,1,0,0,1,2,0,0,2
2649,0,0,2,2,1,2,0,2,2,1,2,1,1,0,1,0,3,2,1,1,0,0,1,1,1,0,2
2650,0,0,2,2,0,2,0,2,3,1,2,0,1,0,1,0,2,2,1,1,0,0,1,0,0,0,2
2651,0,1,0,0,1,2,1,2,1,0,2,1,0,0,1,0,2,0,1,1,0,0,1,3,1,0,1
2652,0,0,0,0,0,2,0,2,1,2,3,0,2,0,1,0,0,0,1,1,0,1,1,1,0,0,2
2653,0,0,2,0,1,2,0,2,1,2,3,0,2,0,1,0,2,2,0,0,0,0,1,2,1,0,2
2654,0,2,1,0,1,1,2,1,1,0,2,1,0,0,0,0,1,2,1,2,1,0,1,3,1,0,1
2655,1,1,0,1,0,3,1,3,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1
2656,0,0,1,2,0,2,2,2,1,1,2,0,1,0,1,0,1,2,1,1,0,0,1,2,0,0,2
2657,0,0,1,1,0,2,2,2,1,2,2,0,1,0,1,0,0,1,0,1,0,0,1,3,1,0,1
2658,0,0,0,1,0,2,0,2,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2659,0,0,0,1,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0
2660,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,2,1,1,1,1,0,0
2661,1,1,0,1,1,3,1,3,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,1,0,1
2662,0,0,0,0,0,2,1,2,1,0,3,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0
2663,0,0,0,0,0,2,2,2,1,1,3,0,1,0,1,0,1,0,0,1,0,0,1,3,0,0,2
2664,1,1,1,0,0,2,2,2,1,0,2,0,0,0,1,0,0,3,0,1,0,0,1,2,0,0,1
2665,0,2,0,2,0,2,0,2,0,0,3,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0
2666,0,0,1,2,1,2,2,2,1,2,2,0,2,0,1,0,2,2,1,1,0,0,1,3,1,0,2
2667,0,0,1,2,0,2,1,2,1,1,3,0,1,0,1,0,0,2,1,1,0,0,1,1,0,0,0
2668,0,0,2,3,1,2,0,2,2,2,2,1,2,0,1,0,3,0,0,0,0,0,1,0,1,0,2
2669,0,1,0,1,0,2,0,2,0,0,3,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,2
2670,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,3,0,2,2,0,3,0,0,2,1
2671,0,0,1,1,0,2,0,2,3,2,2,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,2
2672,0,2,0,0,1,2,1,2,0,1,2,0,1,0,1,0,1,0,1,1,0,1,1,2,1,0,2
2673,0,0,0,1,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,1
2674,0,0,0,1,0,2,0,2,3,2,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2
2675,0,0,0,2,0,3,1,3,1,0,3,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0,1
2676,0,0,1,0,0,2,1,2,0,1,3,0,1,0,1,0,0,3,1,1,0,1,1,1,0,0,2
2677,0,0,1,0,0,2,0,2,0,1,3,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,2
2678,0,0,1,0,0,2,0,2,0,1,2,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,2
2679,0,2,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,2
2680,0,1,1,1,0,2,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
2681,0,0,0,0,1,3,0,3,1,0,2,1,0,0,1,0,2,1,0,1,0,0,1,0,1,0,1
2682,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1
2683,0,2,2,0,1,2,1,2,1,0,3,1,0,0,1,0,2,1,1,1,0,0,1,2,1,0,1
2684,0,0,2,0,1,2,1,2,3,1,3,0,1,0,1,0,3,1,1,1,0,0,1,2,1,0,2
2685,0,2,0,0,0,2,1,2,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,2
2686,0,1,1,0,0,3,0,3,0,1,3,0,1,0,1,0,0,3,0,1,0,0,1,1,0,0,2
2687,0,0,2,0,1,2,2,2,2,1,3,1,1,0,1,0,3,2,0,1,0,0,1,3,1,0,2
2688,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2
2689,0,0,0,1,1,1,1,1,1,0,2,0,1,0,2,0,2,0,0,2,2,1,1,3,1,0,1
2690,0,0,1,0,0,2,1,2,1,1,2,0,1,0,1,0,2,1,0,0,0,0,1,2,0,0,2
2691,0,1,0,1,0,2,0,2,0,0,3,0,0,0,1,0,0,3,0,0,0,1,1,0,0,0,1
2692,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,2
2693,0,0,0,0,0,2,1,2,1,1,1,0,1,0,1,0,0,3,0,1,0,0,1,1,0,0,2
2694,0,0,2,1,1,2,0,2,3,1,3,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,2
2695,1,1,2,1,1,0,1,0,2,0,2,1,0,0,2,0,3,0,0,2,1,0,1,2,1,0,1
2696,0,0,1,0,0,0,2,0,1,0,2,0,0,0,1,0,0,1,0,1,0,1,1,2,0,0,1
2697,0,0,0,1,1,1,1,1,1,0,1,0,0,0,2,0,2,0,0,3,1,1,1,2,1,0,1
2698,0,0,0,2,0,2,0,2,0,1,3,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2
2699,0,0,1,1,0,1,2,1,1,0,3,0,0,0,0,0,0,1,0,2,1,0,1,3,0,0,1
2700,1,1,1,1,0,1,0,1,3,0,1,0,0,0,3,0,4,1,0,3,0,1,1,2,1,0,1
2701,0,0,0,0,0,2,1,2,1,2,2,0,2,0,1,0,1,3,0,1,0,1,1,1,0,0,2
2702,0,0,1,1,0,2,0,2,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
2703,0,0,1,0,0,2,2,0,1,0,2,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,1
2704,0,0,1,0,0,2,2,2,1,1,2,0,1,0,1,0,1,1,0,0,0,1,1,2,0,0,2
2705,0,0,1,0,1,1,1,1,1,0,3,0,0,0,2,0,2,1,1,2,2,0,1,2,1,0,1
2706,0,0,2,0,1,0,1,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,1,2,1,0,1
2707,0,0,1,0,1,2,0,2,3,1,3,1,1,0,1,0,2,1,0,0,0,0,1,1,1,0,2
2708,0,0,0,1,1,2,0,2,0,2,3,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,2
2709,0,0,0,3,0,1,0,1,0,0,1,0,1,0,0,0,0,3,0,2,2,1,0,0,0,0,0
2710,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,1,0,0,1,0,0,0,1
2711,0,2,2,2,1,2,0,2,3,2,3,1,1,1,1,0,2,2,1,1,0,1,1,0,1,0,1
2712,0,0,2,1,1,2,1,2,1,1,2,0,1,0,1,0,2,0,1,1,0,0,1,2,1,0,2
2713,0,2,2,0,1,3,1,3,2,1,2,1,1,1,1,0,3,2,1,0,0,0,1,2,1,0,2
2714,0,0,1,0,1,2,0,2,1,1,3,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,2
2715,1,1,1,0,1,2,1,2,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,2,1,0,2
2716,0,2,2,0,1,0,0,0,3,0,3,1,0,0,2,0,2,2,1,2,1,0,3,1,1,0,1
2717,0,1,1,0,0,2,2,2,1,2,0,0,2,0,1,0,1,1,1,1,0,0,1,2,0,0,2
2718,0,0,0,1,0,2,1,2,0,0,3,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,1
2719,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2
2720,0,2,2,0,1,2,0,2,3,1,3,1,1,1,1,0,3,2,1,0,0,0,1,1,1,0,2
2721,0,1,0,1,1,2,1,2,1,0,3,1,0,0,1,0,2,0,0,1,0,1,1,2,1,0,1
2722,0,0,2,1,1,2,1,2,1,1,2,0,1,0,1,0,2,3,0,1,0,0,1,1,1,0,0
2723,0,0,1,0,0,2,2,2,1,1,3,0,1,0,1,0,0,1,0,0,0,0,1,3,0,0,2
2724,0,2,1,0,0,2,1,2,1,1,2,0,1,0,1,0,0,1,0,0,0,0,1,2,1,0,2
2725,0,1,2,1,1,2,1,2,0,2,3,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,2
2726,0,0,1,0,0,2,0,2,3,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,2
2727,0,0,2,1,1,2,0,2,0,1,3,0,1,0,1,0,1,0,0,1,0,1,1,2,1,0,0
2728,0,2,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
2729,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1
2730,0,1,0,1,0,2,2,2,1,2,3,0,1,0,1,0,1,0,0,1,0,0,1,3,0,0,2
2731,0,1,0,1,1,2,1,2,0,0,2,0,0,0,1,0,1,0,0,1,0,1,1,2,1,0,1
2732,0,0,0,1,1,2,1,2,1,0,3,1,0,0,1,0,2,0,0,0,0,0,1,3,1,0,1
2733,0,1,0,0,1,2,1,2,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,1,0,1
2734,0,0,0,0,1,2,0,2,0,2,1,0,2,0,1,0,1,0,0,1,0,0,1,0,1,0,2
2735,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2736,1,1,1,0,0,2,0,2,0,1,1,0,1,0,1,0,0,2,0,1,0,0,1,0,0,0,2
2737,1,1,0,2,1,0,1,0,1,0,3,0,0,0,2,0,2,0,1,2,0,1,1,2,1,0,2
2738,0,1,1,1,0,2,0,2,0,1,3,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1
2739,0,1,1,0,0,3,1,0,1,0,3,0,0,0,1,0,0,2,0,0,2,0,1,1,0,0,1
2740,0,0,0,1,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,1
2741,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,1,0,1
2742,0,0,1,0,0,2,2,2,1,1,0,0,1,0,1,0,2,2,0,1,0,0,1,3,0,0,2
2743,0,0,2,0,1,2,2,2,2,2,2,1,2,0,1,0,3,2,1,1,0,0,1,3,1,0,2
2744,0,2,1,0,0,2,2,3,1,0,0,0,0,0,1,0,1,3,0,1,0,1,0,2,0,0,1
2745,0,2,0,0,0,2,0,2,0,2,2,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2746,1,1,2,1,1,2,2,2,2,1,3,1,1,0,1,0,3,1,0,1,0,0,1,3,1,0,2
2747,0,0,2,2,1,2,1,2,1,1,1,0,1,0,1,0,2,2,1,1,0,1,1,2,1,0,2
2748,0,0,1,0,1,2,0,2,1,0,3,1,0,0,1,0,2,2,0,1,0,0,1,1,1,0,1
2749,0,2,1,1,0,2,1,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
2750,0,0,1,1,0,1,0,1,3,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,1
2751,0,0,1,2,1,1,1,1,1,0,3,0,0,0,2,0,2,2,1,2,2,1,1,2,1,0,1
2752,0,2,2,0,1,3,2,3,2,0,0,1,0,0,1,0,3,1,1,1,0,0,1,3,1,0,0
2753,1,1,1,0,0,2,2,2,1,2,3,0,2,0,1,0,1,2,1,1,0,0,1,2,0,0,2
2754,0,0,0,3,1,2,1,2,0,2,2,0,1,0,1,0,1,0,0,0,0,0,1,2,1,0,0
2755,0,1,0,2,0,2,0,2,0,1,2,0,1,0,1,0,0,3,1,1,0,0,1,0,0,0,2
2756,0,2,0,2,0,2,0,2,0,1,2,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,2
2757,0,0,0,0,0,2,0,2,0,1,3,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,2
2758,0,0,0,0,1,2,0,2,1,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,2
2759,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2760,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1
2761,0,2,2,0,1,2,1,2,2,1,2,1,1,0,1,0,3,1,1,0,0,0,1,3,1,0,1
2762,0,0,0,0,1,2,0,2,0,1,2,0,1,0,1,0,1,3,0,1,0,0,1,0,1,0,2
2763,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1
2764,0,2,0,2,0,2,0,2,0,1,2,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,2
2765,0,0,0,0,0,2,0,2,0,1,2,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,2
2766,0,0,0,1,1,3,0,3,3,0,3,1,0,0,1,0,2,0,0,1,0,0,1,1,1,0,1
2767,0,2,0,2,0,2,0,2,0,2,2,0,2,1,1,0,0,0,1,1,0,0,1,1,0,0,2
2768,0,2,2,2,1,2,2,2,2,1,3,1,1,1,1,0,3,2,1,0,0,0,1,3,1,0,2
2769,0,0,2,1,1,2,1,2,2,2,3,1,2,0,1,0,3,0,0,1,0,1,1,2,1,0,2
2770,0,1,2,1,0,2,0,2,3,2,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2771,0,2,0,2,0,2,0,2,0,1,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2
2772,0,0,0,1,0,2,0,2,3,2,3,0,1,0,1,0,0,3,0,0,0,1,1,0,0,0,2
2773,0,2,2,2,1,2,2,2,2,1,3,1,1,1,1,0,3,2,1,1,0,0,1,3,1,0,2
2774,0,0,1,0,0,3,0,3,3,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1
2775,0,0,0,2,0,2,1,2,1,1,3,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,2
2776,0,0,0,0,1,2,0,2,0,1,2,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,2
